stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding,parent_station,platform_code
B00408P,,Gg. Ash Shirot,,-6.297253,106.89384,1,,0,2,,
B00409P,,Gg. Asmat Petukangan,,-6.244316,106.752,1,,0,2,,
B00410P,,Gg. Ayama,,-6.27204,106.8671,1,,0,2,,
B00411P,,Gg. Baaburroyyani Cibubur,,-6.360225,106.87397,1,,0,2,,
B00412P,,Gg. Balai Rakyat Balekambang,,-6.293289,106.85517,1,,0,2,,
B00414P,,Gg. Bambu Batu Ampar,,-6.281099,106.86023,1,,0,2,,
B00415P,,Gg. Barokah Lingkar Timur,,-6.19658,106.94405,1,,0,2,,
B00416P,,Gg. Barokah Marunda,,-6.12779,106.95874,1,,0,2,,
B00417P,,Gg. Baronang Cibubur,,-6.362516,106.88437,1,,0,2,,
B00418P,,Gg. Baru,,-6.302938,106.91195,1,,0,2,,
B00419P,,Gg. Bengkel Kalisari,,-6.33388,106.85263,1,,0,2,,
B00420P,,Gg. Beringin,,-6.384603,106.8292,1,,0,2,,
B00421P,,Gg. Beringin V RS Soekanto,,-6.22752,106.93304,1,,0,2,,
B00422P,,Gg. Bhakti Lingkar Timur,,-6.197075,106.94408,1,,0,2,,
B00423P,,Gg. Bidan Baru,,-6.327013,106.85027,1,,0,2,,
B00424P,,Gg. Bina Citra Susukan,,-6.312068,106.87178,1,,0,2,,
B00425P,,Gg. Borobudur Ragunan,,-6.306803,106.81679,1,,0,2,,
B00426P,,Gg. Bungur IX Rambutan,,-6.316983,106.88465,1,,0,2,,
B00427P,,Gg. Buntu Sembar,,-6.129992,106.91914,1,,0,2,,
B00428P,,Gg. Burung Dalam,,-6.137017,106.82132,1,,0,2,,
B00429P,,Gg. CC Palmerah,,-6.201889,106.7883,1,,0,2,,
B00430P,,Gg. Cemara Cilandak KKO,,-6.299412,106.81475,1,,0,2,,
B00432P,,Gg. Cengkeh Lubang Buaya,,-6.292786,106.90519,1,,0,2,,
B00433P,,Gg. Ciliwung Cililitan,,-6.263895,106.86222,1,,0,2,,
B00434P,,Gg. Condet Raya Prepedan,,-6.111906,106.70561,1,,0,2,,
B00435P,,Gg. Damai I Rorotan,,-6.150802,106.95604,1,,0,2,,
B00436P,,Gg. Damai Lapangan Tembak,,-6.347401,106.87448,1,,0,2,,
B00437P,,Gg. Damai Lingkar Timur,,-6.194933,106.94389,1,,0,2,,
B00438P,,Gg. Delima III,,-6.295721,106.90362,1,,0,2,,
B00439P,,Gg. Elang II Kebantenan,,-6.111453,106.92886,1,,0,2,,
B00440P,,Gg. Elang V Kebantenan,,-6.111645,106.92882,1,,0,2,,
B00441P,,Gg. Ferry Cibubur,,-6.348305,106.87656,1,,0,2,,
B00442P,,Gg. Film Jagakarsa,,-6.322356,106.81118,1,,0,2,,
B00444P,,Gg. Gading II Pisangan Timur,,-6.205063,106.88175,1,,0,2,,
B00445P,,Gg. Giat Raya Ciracas,,-6.330162,106.86968,1,,0,2,,
B00446P,,Gg. Gotong Royong,,-6.124932,106.89376,1,,0,2,,
B00447P,,Gg. H Daimin Hs Meruya Selatan,,-6.199156,106.74177,1,,0,2,,
B00448P,,Gg. H Kebantenan III,,-6.108365,106.93331,1,,0,2,,
B00449P,,Gg. H Piran,,-6.297323,106.89335,1,,0,2,,
B00450P,,Gg. H Satiri Manshur,,-6.173907,106.7485,1,,0,2,,
B00452P,,Gg. H. Abdul Rohim Marunda,,-6.120614,106.957,1,,0,2,,
B00453P,,Gg. H. Abdul Rohman,,-6.224423,106.90061,1,,0,2,,
B00455P,,Gg. H. Abdullah Marunda,,-6.125838,106.95684,1,,0,2,,
B00390P,,Gambir 3,,-6.178796,106.83095,1,,0,2,,
B00454P,,Gg. H. Abdul Wahab,,-6.254501,106.82622,1,,0,2,,
B00456P,,Gg. H. Ahmad Nado,,-6.304413,106.80243,1,,0,2,,
B00457P,,Gg. H. Amsar,,-6.218711,106.77095,1,,0,2,,
B00458P,,Gg. H. Anim Semanan,,-6.168368,106.70594,1,,0,2,,
B00459P,,Gg. H. Ayub,,-6.270874,106.79762,1,,0,2,,
B00460P,,Gg. H. Bakri,,-6.129891,106.90348,1,,0,2,,
B00461P,,Gg. H. Bunen 1,,-6.232949,106.88516,1,,0,2,,
B00462P,,Gg. H. Bunen 2,,-6.232848,106.88526,1,,0,2,,
B00463P,,Gg. H. Dahlan,,-6.293827,106.90412,1,,0,2,,
B00464P,,Gg. H. Denas,,-6.127115,106.90597,1,,0,2,,
B00465P,,Gg. H. Doel Bojong Raya,,-6.167321,106.73423,1,,0,2,,
B00466P,,Gg. H. Emur Pondok Labu,,-6.301858,106.79614,1,,0,2,,
B00467P,,Gg. H. Ganan,,-6.335534,106.81909,1,,0,2,,
B00468P,,Gg. H. Gose Raya Cilangkap,,-6.338181,106.89885,1,,0,2,,
B00469P,,Gg. H. Jaid Petukangan,,-6.246071,106.75194,1,,0,2,,
B00470P,,Gg. H. Kamil,,-6.185002,106.95902,1,,0,2,,
B00471P,,Gg. H. Loong Tengah,,-6.286959,106.86299,1,,0,2,,
B00472P,,Gg. H. Mesir,,-6.337868,106.81624,1,,0,2,,
B00473P,,Gg. H. Mujeni Cililitan,,-6.263903,106.86228,1,,0,2,,
B00474P,,Gg. H. Naim Kembangan Utara,,-6.182271,106.73464,1,,0,2,,
B00475P,,Gg. H. Rosanih Baru,,-6.325861,106.85016,1,,0,2,,
B00476P,,Gg. H. Saibun Jati Padang,,-6.289383,106.82903,1,,0,2,,
B00478P,,Gg. H. Salihan Jati Padang,,-6.296404,106.82833,1,,0,2,,
B00479P,,Gg. H. Sanusi I Ulujami,,-6.241758,106.76298,1,,0,2,,
B00480P,,Gg. H. Seman Susukan,,-6.327213,106.86898,1,,0,2,,
B00481P,,Gg. H. Solihin 1 Tebet,,-6.22337,106.84837,1,,0,2,,
B00482P,,Gg. H. Syarip Sawah Mede,,-6.099468,106.70596,1,,0,2,,
B00483P,,Gg. H. Untung Rawa Buaya,,-6.163734,106.73352,1,,0,2,,
B00484P,,Gg. H. Yahya Balekambang,,-6.287078,106.85064,1,,0,2,,
B00485P,,Gg. H. Yusuf Jati Pdang,,-6.292902,106.8287,1,,0,2,,
B00486P,,Gg. Harapan I Jagakarsa,,-6.313476,106.81269,1,,0,2,,
B00487P,,Gg. Iman Utara Cibubur,,-6.358625,106.88184,1,,0,2,,
B00488P,,Gg. Industri IX Gunung Sahari,,-6.144826,106.83425,1,,0,2,,
B00489P,,Gg. Intip Petukangan,,-6.228409,106.75242,1,,0,2,,
B00490P,,Gg. Jambu,,-6.295578,106.89744,1,,0,2,,
B00491P,,Gg. Kancil I Lenteng Agung,,-6.316507,106.83774,1,,0,2,,
B00492P,,Gg. Kancil Marunda,,-6.106711,106.96479,1,,0,2,,
B00493P,,Gg. Kebembem 3,,-6.208366,106.88486,1,,0,2,,
B00494P,,Gg. Kelor,,-6.211791,106.86043,1,,0,2,,
B00495P,,Gg. Kelor 2,,-6.211486,106.86066,1,,0,2,,
B00496P,,Gg. Kembang II Pagelarang,,-6.304986,106.91681,1,,0,2,,
B00497P,,Gg. Kerang Raya Dadap,,-6.09588,106.71551,1,,0,2,,
B00498P,,Gg. Koperasi Ciracas,,-6.327325,106.86902,1,,0,2,,
B00499P,,Gg. Kunir II,,-6.133132,106.81435,1,,0,2,,
B00500P,,Gg. Kurung KDW,,-6.330806,106.88214,1,,0,2,,
B00501P,,Gg. L Utan Panjang Timur,,-6.166888,106.85256,1,,0,2,,
B00502P,,Gg. Langga,,-6.26626,106.88132,1,,0,2,,
B00503P,,Gg. Langgar II,,-6.255477,106.79037,1,,0,2,,
B00504P,,Gg. Langgar Kelapa Dua,,-6.213042,106.76941,1,,0,2,,
B00505P,,Gg. Lele Sunter Kemayoran,,-6.158253,106.86842,1,,0,2,,
B00506P,,Gg. Lestari Cibubur,,-6.347515,106.87465,1,,0,2,,
B00507P,,Gg. Makmur II,,-6.293741,106.90056,1,,0,2,,
B00508P,,Gg. Makmur IV,,-6.295125,106.90023,1,,0,2,,
B00509P,,Gg. Manggis VIII Manggarai Selatan,,-6.220354,106.84767,1,,0,2,,
B00510P,,Gg. Manggis XIV Tj. Duren,,-6.178683,106.78371,1,,0,2,,
B00511P,,Gg. Mantap Cibubur,,-6.364269,106.88611,1,,0,2,,
B00512P,,Gg. Marang,,-6.217246,106.74855,1,,0,2,,
B00513P,,Gg. Masjid Al Istiqomah Tengah,,-6.292614,106.86477,1,,0,2,,
B00514P,,Gg. Masjid Al Khaerot Condet,,-6.278232,106.85501,1,,0,2,,
B00515P,,Gg. Mawar,,-6.267096,106.88251,1,,0,2,,
B00516P,,Gg. Mawar Kb. Jeruk,,-6.197361,106.7672,1,,0,2,,
B00517P,,Gg. Molen,,-6.30713,106.87629,1,,0,2,,
B00518P,,Gg. Muhi Pulo Gebang,,-6.210145,106.95833,1,,0,2,,
B00519P,,Gg. Mulia Manggarai Selatan,,-6.220622,106.84887,1,,0,2,,
B00520P,,Gg. Mundu II Tengah,,-6.293006,106.86333,1,,0,2,,
B00521P,,Gg. Musholla Karang Tengah I,,-6.310623,106.78289,1,,0,2,,
B00522P,,Gg. Musholla Ragunan,,-6.308196,106.81588,1,,0,2,,
B00523P,,Gg. Nasim Badeh Susukan,,-6.312485,106.87029,1,,0,2,,
B00524P,,Gg. Nusa Indah Ciracas,,-6.326137,106.86874,1,,0,2,,
B00525P,,Gg. Oxport Kebantenan VII,,-6.110279,106.92941,1,,0,2,,
B00526P,,Gg. P Pertamina Marunda,,-6.120683,106.95709,1,,0,2,,
B00527P,,Gg. Padi Pelita Cipinang,,-6.211832,106.8877,1,,0,2,,
B00529P,,Gg. Pelangi Damai Raya,,-6.248529,106.75345,1,,0,2,,
B00530P,,Gg. Perjuangan Petukangan,,-6.23389,106.75156,1,,0,2,,
B00531P,,Gg. Petamburan I KS Tubun,,-6.190162,106.80656,1,,0,2,,
B00532P,,Gg. Poncol Malaka III,,-6.14769,106.95627,1,,0,2,,
B00533P,,Gg. Pos 5,,-6.122442,106.92691,1,,0,2,,
B00534P,,Gg. Pos Ayam,,-6.120971,106.92694,1,,0,2,,
B00535P,,Gg. Pos Komodor Halim,,-6.265611,106.88321,1,,0,2,,
B00536P,,Gg. Puskesmas Kebagusan Raya,,-6.296645,106.8273,1,,0,2,,
B00537P,,Gg. Ramli KS Tubun,,-6.191888,106.80594,1,,0,2,,
B00538P,,Gg. Randu,,-6.221883,106.89946,1,,0,2,,
B00539P,,Gg. Reformasi Damai Raya,,-6.259917,106.80327,1,,0,2,,
B00540P,,Gg. Remaja Rawa Kuning,,-6.19841,106.96164,1,,0,2,,
B00543P,,Gg. Rorotan 8,,-6.16276,106.9618,1,,0,2,,
B00544P,,Gg. Rukun Lingkar Timur,,-6.198644,106.94442,1,,0,2,,
B00545P,,Gg. Rw Ulujami Raya,,-6.249665,106.7637,1,,0,2,,
B00546P,,Gg. Sabar 2 Lingkar Timur,,-6.199915,106.94488,1,,0,2,,
B00547P,,Gg. Sabar Lingkar Timur,,-6.199577,106.94473,1,,0,2,,
B00548P,,Gg. Sadar IV,,-6.292873,106.90228,1,,0,2,,
B00549P,,Gg. Sadar Vb,,-6.292697,106.9014,1,,0,2,,
B00550P,,Gg. Sahabat Pulo Gebang,,-6.212271,106.95588,1,,0,2,,
B00551P,,Gg. Saminten,,-6.379436,106.84923,1,,0,2,,
B00552P,,Gg. Samudera Casa Goya,,-6.198942,106.77778,1,,0,2,,
B00553P,,Gg. Sapi,,-6.304642,106.91132,1,,0,2,,
B00554P,,Gg. Sawo 1,,-6.20176,106.93513,1,,0,2,,
B00555P,,Gg. Sawo 2,,-6.201669,106.93518,1,,0,2,,
B00556P,,Gg. Sawo Joglo,,-6.217751,106.75034,1,,0,2,,
B00557P,,Gg. Sawo Rawabinong,,-6.304571,106.91141,1,,0,2,,
B00558P,,Gg. Sejahtera Lingkar Timur,,-6.200604,106.94519,1,,0,2,,
B00559P,,Gg. Seruni V Cipinang Lontar,,-6.215978,106.88992,1,,0,2,,
B00560P,,Gg. Service,,-6.297451,106.90346,1,,0,2,,
B00561P,,Gg. Siluman Cililitan Besar,,-6.264959,106.8747,1,,0,2,,
B00562P,,Gg. Subuh,,-6.211257,106.89058,1,,0,2,,
B00563P,,Gg. Suka Damai,,-6.295718,106.89906,1,,0,2,,
B00564P,,Gg. Suzuki,,-6.184571,106.90797,1,,0,2,,
B00565P,,Gg. Swadaya II Cibubur,,-6.361451,106.88461,1,,0,2,,
B00566P,,Gg. Swadaya Pagelarang,,-6.302646,106.91686,1,,0,2,,
B00567P,,Gg. T Palmerah,,-6.20445,106.783,1,,0,2,,
B00568P,,Gg. Tamansari Ragunan,,-6.305488,106.81614,1,,0,2,,
B00569P,,Gg. Tampak Siring Cipete Dalam,,-6.274609,106.80055,1,,0,2,,
B00570P,,Gg. Timbul Jaya Daan Mogot,,-6.153096,106.72239,1,,0,2,,
B00571P,,Gg. Tongolo,,-6.267049,106.88252,1,,0,2,,
B00572P,,Gg. Tresna Asih Cililitan,,-6.263788,106.86849,1,,0,2,,
B00573P,,Gg. Trijaya IV Tebet Timur,,-6.232163,106.8528,1,,0,2,,
B00574P,,Gg. U Palmerah,,-6.202682,106.78279,1,,0,2,,
B00575P,,Gg. Umbang Lingkar Timur,,-6.189303,106.94454,1,,0,2,,
B00576P,,Gg. Usaha Ciracas,,-6.319908,106.8726,1,,0,2,,
B00577P,,Gg. Wali Pertama Cijantung,,-6.326462,106.85743,1,,0,2,,
B00578P,,Gg. Waru,,-6.305813,106.91201,1,,0,2,,
B00579P,,Gardu PLN Gotong Royong,,-6.225352,106.89697,1,,0,2,,
B00580P,,Garuda Indonesia Pusat,,-6.183069,106.82591,1,,0,2,,
B00581P,,Garuda Indonesia Training Center,,-6.175417,106.72178,1,,0,2,,
B00582P,,Garuda Taman Mini 1,,-6.290384,106.88174,1,,0,2,,
B00583P,,Garuda Taman Mini 2,,-6.290148,106.88162,1,,0,2,,
B00584P,,Gas Alam,,-6.382128,106.86633,1,,0,2,,
B00586P,,Gatot Subroto LIPI 1,,-6.226962,106.81723,1,,0,2,,
B00587P,,Gatot Subroto LIPI 2,,-6.226792,106.81771,1,,0,2,,
B00588P,,GBI Sungai Yordan,,-6.166828,106.7698,1,,0,2,,
B00591P,,Gebu Minang,,-6.225359,106.85576,1,,0,2,,
B00592P,,Gedong Panjang 2,,-6.132546,106.80606,1,,0,2,,
B00594P,,Gedung ATC,,-6.18872,106.80832,1,,0,2,,
B00596P,,Gedung Granadi,,-6.231311,106.83301,1,,0,2,,
B00597P,,Gedung Judo Kelapa Gading,,-6.162982,106.90728,1,,0,2,,
B00598P,,Gedung OT,,-6.166688,106.72772,1,,0,2,,
B00599P,,Gedung Pertamina,,-6.230483,106.78971,1,,0,2,,
B00600P,,Gedung Pompa Cideng Siantar,,-6.173284,106.80669,1,,0,2,,
B00601P,,Gedung Pompa Pinang,,-6.112304,106.90272,1,,0,2,,
B00602P,,Gedung Pramuka,,-6.111364,106.92566,1,,0,2,,
B00603P,,Gedung Senam,,-6.224141,106.92339,1,,0,2,,
B00604P,,Gedung Wanita,,-6.200921,106.83624,1,,0,2,,
B00605P,,Gelael,,-6.242811,106.8475,1,,0,2,,
B00606P,,Gelanggang Remaja Ciracas,,-6.33946,106.88226,1,,0,2,,
B00607P,,Gelanggang Remaja Grogol Petamburan,,-6.178373,106.78094,1,,0,2,,
B00608P,,Gelanggang Remaja Pasar Minggu,,-6.284615,106.83787,1,,0,2,,
B00609P,,Gelanggang Remaja Tj. Priok,,-6.13877,106.87193,1,,0,2,,
B00610P,,Gelanggang TB Simatupang,,-6.289097,106.77909,1,,0,2,,
B00612P,,Gelora Bung Karno 2,,-6.224126,106.80558,1,,0,2,,
B00613P,,Gempol,,-6.30729,106.89415,1,,0,2,,
B00614P,,Gempol Baru 1,,-6.186429,106.95439,1,,0,2,,
B00615P,,Gempol Baru 2,,-6.186351,106.9547,1,,0,2,,
B00616P,,Gerbang Tol Bambu Apus 2,,-6.308108,106.89647,1,,0,2,,
B00617P,,Gerbang Tol Joglo 1,,-6.218914,106.74426,1,,0,2,,
B00618P,,Gerbang Tol Joglo 2,,-6.218702,106.74425,1,,0,2,,
B00619P,,Gerbang Tol Kb. Jeruk,,-6.190592,106.76752,1,,0,2,,
B00620P,,Gerbang Tol Meruya Selatan 1,,-6.20619,106.73882,1,,0,2,,
B00621P,,Gerbang Tol Meruya Selatan 2,,-6.20623,106.73836,1,,0,2,,
B00622P,,Gerbang Tol Pondok Gede,,-6.258346,106.91008,1,,0,2,,
B00623P,,Gerbang Tol Tj. Duren,,-6.173231,106.79049,1,,0,2,,
B00624P,,Gerbang Tol Veteran,,-6.261369,106.76721,1,,0,2,,
B00611P,,Gelora Bung Karno 1,,-6.224642,106.8056,1,,0,2,,
B00625P,,Gereja Filipi,,-6.104601,106.93692,1,,0,2,,
B00626P,,Gereja HKBP Cilangkap,,-6.334412,106.89744,1,,0,2,,
B00627P,,Gereja HKBP Cipete,,-6.272186,106.80086,1,,0,2,,
B00628P,,Gereja HKBP Duren Sawit,,-6.223308,106.91369,1,,0,2,,
B00630P,,Gereja Jemaat Kiwi,,-6.339041,106.87215,1,,0,2,,
B00631P,,Gereja Katholik Salib Suci,,-6.125765,106.91976,1,,0,2,,
B00632P,,Gereja Oikumene,,-6.262445,106.88707,1,,0,2,,
B00633P,,Gereja Ora Et Labora,,-6.110257,106.92607,1,,0,2,,
B00634P,,Gereja Protestan Tugu,,-6.123642,106.92353,1,,0,2,,
B00635P,,Gereja Reformed Injili Indonesia,,-6.153049,106.8443,1,,0,2,,
B00636P,,Gereja Santa Anna 1,,-6.233953,106.90998,1,,0,2,,
B00637P,,Gereja Santa Anna 2,,-6.234003,106.91014,1,,0,2,,
B00638P,,Gereja Santa Maria Imakulata,,-6.127632,106.70459,1,,0,2,,
B00639P,,Gereja Santapan Rohani,,-6.241739,106.813463,1,,0,2,,
B00640P,,Gereja Santo Bonaventura,,-6.176577,106.88659,1,,0,2,,
B00641P,,Gereja Sumber Kasih,,-6.30282,106.78628,1,,0,2,,
B00642P,,Gereja Tiberias Kelapa Gading,,-6.151141,106.90404,1,,0,2,,
B00643P,,Giant Ekspres Pondok Kopi,,-6.226153,106.94363,1,,0,2,,
B00645P,,Giant Pondok Gede 1,,-6.278286,106.91327,1,,0,2,,
B00646P,,Giant Pondok Gede 2,,-6.277896,106.91309,1,,0,2,,
B00647P,,Giant Rawamangun,,-6.199861,106.89034,1,,0,2,,
B00648P,,GKJ Tj. Priok,,-6.105058,106.93214,1,,0,2,,
B00649P,,Global SeVilla Pulo Mas,,-6.183941,106.88694,1,,0,2,,
B00651P,,Goethe Institute,,-6.189522,106.83138,1,,0,2,,
B00652P,,Gojek Kemang Timur,,-6.272963,106.82142,1,,0,2,,
B00654P,,Golden Fatmawati,,-6.276685,106.79761,1,,0,2,,
B00655P,,Golf Bandar Kemayoran,,-6.143748,106.85374,1,,0,2,,
B00656P,,Gongseng,,-6.326712,106.86376,1,,0,2,,
B00657P,,GOR Cipayung 1,,-6.308072,106.91922,1,,0,2,,
B00658P,,GOR Cipayung 2,,-6.30798,106.91932,1,,0,2,,
B00659P,,GOR Ciracas,,-6.325147,106.86413,1,,0,2,,
B00660P,,GOR Handayani Kemanggisan,,-6.187211,106.79,1,,0,2,,
B00661P,,GOR Pondok Bambu,,-6.223465,106.904,1,,0,2,,
B00662P,,GOR Popki Cibubur,,-6.3675,106.88923,1,,0,2,,
B00663P,,GOR Sumantri 1,,-6.220899,106.83225,1,,0,2,,
B00664P,,GOR Sumantri 2,,-6.221038,106.83189,1,,0,2,,
B00665P,,GP Mall 1,,-6.259636,107.01988,1,,0,2,,
B00666P,,GP Mall 2,,-6.259474,107.01987,1,,0,2,,
B00667P,,GPIB Bukit Moria,,-6.241727,106.84454,1,,0,2,,
B00668P,,Gracious,,-6.153865,106.80789,1,,0,2,,
B00670P,,Graha Delta Tengah,,-6.293105,106.85972,1,,0,2,,
B00671P,,Graha Dirgantara,,-6.255702,106.88296,1,,0,2,,
B00672P,,Graha Kayu Manis,,-6.288287,106.85201,1,,0,2,,
B00673P,,Graha Kemenpora,,-6.214153,106.79891,1,,0,2,,
B00674P,,Graha Kirana,,-6.150359,106.88755,1,,0,2,,
B00675P,,Graha Mandiri,,-6.197443,106.82533,1,,0,2,,
B00676P,,Graha Morris,,-6.15147,106.89798,1,,0,2,,
B00679P,,Graha Pejaten,,-6.277337,106.84187,1,,0,2,,
B00682P,,Graha Sindu Bpk Penabur,,-6.159971,106.83509,1,,0,2,,
B00684P,,Graha Werdatama Pondok Labu,,-6.309163,106.79461,1,,0,2,,
B00685P,,Gramedia Harapan Indah,,-6.17631,106.97427,1,,0,2,,
B00686P,,Grand Boutique Centre,,-6.13531,106.82948,1,,0,2,,
B00687P,,Grand Cempaka Hotel,,-6.173334,106.86075,1,,0,2,,
B00688P,,Grand Centro Bintaro,,-6.258839,106.75968,1,,0,2,,
B00689P,,Grand Dhika City,,-6.261877,107.01858,1,,0,2,,
B00692P,,Grand Palm,,-6.178166,106.71541,1,,0,2,,
B00693P,,Grand Pasar Minggu,,-6.290648,106.84236,1,,0,2,,
B00694P,,Grand Sahid,,-6.210975,106.82059,1,,0,2,,
B00695P,,Grand Wijaya Dharmawangsa,,-6.254752,106.80034,1,,0,2,,
B00696P,,Green Central City,,-6.147134,106.81591,1,,0,2,,
B00697P,,Green Lake City,,-6.177644,106.71198,1,,0,2,,
B00698P,,Green Permata,,-6.229061,106.76065,1,,0,2,,
B00699P,,Green Puri,,-6.174128,106.70684,1,,0,2,,
B00700P,,Green Terrace,,-6.303484,106.88539,1,,0,2,,
B00701P,,Green Terrace 2,,-6.30478,106.88724,1,,0,2,,
B00702P,,Greenlife Ciracas,,-6.327194,106.88265,1,,0,2,,
B00703P,,Grha Intirub,,-6.265216,106.87599,1,,0,2,,
B00704P,,Grha Intirub 2,,-6.265491,106.87672,1,,0,2,,
B00705P,,Grha Muncul Mekar,,-6.209652,106.77093,1,,0,2,,
B00706P,,Grha Sera,,-6.14965,106.88503,1,,0,2,,
B00707P,,Grii Kelapa Gading,,-6.145063,106.90953,1,,0,2,,
B00708P,,Griya Ardhya Garini 1,,-6.259502,106.88953,1,,0,2,,
B00709P,,Griya Ardhya Garini 2,,-6.259544,106.88942,1,,0,2,,
B00710P,,Griya Galaxy 126,,-6.283553,106.86431,1,,0,2,,
B00712P,,Griya Harapan Permai,,-6.183297,106.98167,1,,0,2,,
B00713P,,Griya Kukila Halim Perdanakusuma,,-6.28456,106.90678,1,,0,2,,
B00714P,,Griya Sujud Kayu Manis,,-6.288991,106.85353,1,,0,2,,
B00715P,,Groserindo,,-6.249011,107.01686,1,,0,2,,
B00716P,,Guardian Apotek,,-6.176403,106.87262,1,,0,2,,
B00717P,,Gubah Al Haddad,,-6.107712,106.89961,1,,0,2,,
B00718P,,Gunawarman 1,,-6.237947,106.80724,1,,0,2,,
B00683P,,Graha Sucofindo,,-6.251886,106.84248,1,,0,2,,
B00719P,,Gunawarman 2,,-6.234276,106.80756,1,,0,2,,
B00721P,,Gunung Sahari Mangga Dua Barat,,-6.137083,106.83229,1,,0,2,,
B00722P,,Gunung Sahari Mangga Dua Timur,,-6.137032,106.83254,1,,0,2,,
B00723P,,H Soleh I Sukabumi Selatan,,-6.219658,106.77847,1,,0,2,,
B00724P,,H. Agus Salim 1,,-6.186454,106.82504,1,,0,2,,
B00725P,,H. Agus Salim 2,,-6.184459,106.8248,1,,0,2,,
B00726P,,H. Alwi,,-6.309595,106.8389,1,,0,2,,
B00727P,,H. Moh Nail,,-6.379503,106.85084,1,,0,2,,
B00728P,,H. Naman Noer Ali,,-6.248932,106.94208,1,,0,2,,
B00729P,,H. Nawi Jln. Madrasah,,-6.268026,106.79712,1,,0,2,,
B00730P,,H. Nawi Jln. Timbul,,-6.268439,106.79744,1,,0,2,,
B00732P,,Halim PK,,-6.241981,106.87792,1,,0,2,,
B00733P,,Halimun 1,,-6.205233,106.8335,1,,0,2,,
B00762P,,Harapan Indah Boulevard,,-6.186073,106.97502,1,,0,2,,
B00763P,,Harco Mangga Dua,,-6.135648,106.82957,1,,0,2,,
B00764P,,Haris Hotel Kelapa Gading,,-6.157718,106.91053,1,,0,2,,
B00767P,,Hero Basuki Rahmat,,-6.22764,106.88296,1,,0,2,,
B00768P,,HKBP Petukangan,,-6.236688,106.75099,1,,0,2,,
B00769P,,HKBP Rawamangun,,-6.196463,106.88597,1,,0,2,,
B00770P,,Honda Letjen Suprapto,,-6.174933,106.84973,1,,0,2,,
B00772P,,Hotel Ambhara Blok M,,-6.243499,106.80318,1,,0,2,,
B00774P,,Hotel Borobudur 2,,-6.159653,106.83912,1,,0,2,,
B00775P,,Hotel Kalisma KS Tubun,,-6.188855,106.80824,1,,0,2,,
B00777P,,Hotel Mega Anggrek,,-6.184825,106.78994,1,,0,2,,
B00778P,,Hotel Melawai,,-6.245857,106.79979,1,,0,2,,
B00779P,,Hotel Millenium Kb. Sirih,,-6.182679,106.81639,1,,0,2,,
B00780P,,Hotel Mulia,,-6.213782,106.79602,1,,0,2,,
B00781P,,Hotel Olive 1,,-6.217195,106.61882,1,,0,2,,
B00782P,,Hotel Olive 2,,-6.216591,106.61888,1,,0,2,,
B00784P,,Hutan Kota Srengseng,,-6.208678,106.76361,1,,0,2,,
B00785P,,IBI-K 57,,-6.334036,106.833,1,,0,2,,
B00786P,,Ibik 57,,-6.333957,106.833,1,,0,2,,
B00787P,,Icon Residence,,-6.201827,106.78268,1,,0,2,,
B00788P,,IGI,,-6.182981,106.91917,1,,0,2,,
B00791P,,Imigrasi Jaktim 1,,-6.214787,106.88182,1,,0,2,,
B00792P,,Imigrasi Jaktim 2,,-6.214552,106.8818,1,,0,2,,
B00793P,,Imigrasi Kelas 1 Jakut,,-6.145052,106.89379,1,,0,2,,
B00794P,,Imigrasi Kelas I Jaksel,,-6.273244,106.77478,1,,0,2,,
B00795P,,Imperium,,-6.210363,106.83059,1,,0,2,,
B00796P,,Indosiar 1,,-6.163383,106.7755,1,,0,2,,
B00797P,,Indosiar 2,,-6.163521,106.77527,1,,0,2,,
B00798P,,Industri SPBU Shell,,-6.146556,106.83541,1,,0,2,,
B00799P,,Infinia Park,,-6.212589,106.84562,1,,0,2,,
B00801P,,Institut Teknologi Budi Utomo,,-6.221618,106.93914,1,,0,2,,
B00802P,,Institut Teknologi Budi Utomo 1,,-6.221862,106.93932,1,,0,2,,
B00803P,,Institut Teknologi Budi Utomo 2,,-6.221926,106.93933,1,,0,2,,
B00804P,,Intakindo,,-6.208861,106.81018,1,,0,2,,
B00805P,,Ir H Djuanda,,-6.381864,106.86551,1,,0,2,,
B00807P,,Iskandar Muda,,-6.2443,106.78249,1,,0,2,,
B00808P,,Islamic,,-6.228521,106.61473,1,,0,2,,
B00809P,,Islamic Centre Wasilah Subuh,,-6.33663,106.89768,1,,0,2,,
B00810P,,Istiqlal 1,,-6.172371,106.83071,1,,0,2,,
B00813P,,ITC Cipulir,,-6.237701,106.76515,1,,0,2,,
B00814P,,ITC Fatmawati,,-6.26352,106.79716,1,,0,2,,
B00815P,,ITC Mangga Dua,,-6.136085,106.82549,1,,0,2,,
B00816P,,ITC Roxy,,-6.16737,106.80248,1,,0,2,,
B00817P,,ITC Serpong 1,,-6.286016,106.66493,1,,0,2,,
B00818P,,ITC Serpong 2,,-6.286624,106.66563,1,,0,2,,
B00821P,,Jagakarsa St. Lenteng Agung,,-6.332399,106.83506,1,,0,2,,
B00822P,,Jagal 1,,-6.190849,106.93465,1,,0,2,,
B00823P,,Jagal 2,,-6.190792,106.93472,1,,0,2,,
